tick,logic,n_tasks,jain_index,max_error_pct,avg_error_pct,ops_saved,apaf_state
1,EXACT,10,0.100000,0.000000,0.000000,0,N/A
2,EXACT,10,0.200000,0.000000,0.000000,0,N/A
3,EXACT,10,0.300000,0.000000,0.000000,0,N/A
4,EXACT,10,0.400000,0.000000,0.000000,0,N/A
5,EXACT,10,0.500000,0.000000,0.000000,0,N/A
6,EXACT,10,0.600000,0.000000,0.000000,0,N/A
7,EXACT,10,0.700000,0.000000,0.000000,0,N/A
8,EXACT,10,0.800000,0.000000,0.000000,0,N/A
9,EXACT,10,0.900000,0.000000,0.000000,0,N/A
10,EXACT,10,1.000000,0.000000,0.000000,0,N/A
11,EXACT,10,0.930769,0.000000,0.000000,0,N/A
12,EXACT,10,0.900000,0.000000,0.000000,0,N/A
13,EXACT,10,0.889474,0.000000,0.000000,0,N/A
14,EXACT,10,0.890909,0.000000,0.000000,0,N/A
15,EXACT,10,0.900000,0.000000,0.000000,0,N/A
16,EXACT,10,0.914286,0.000000,0.000000,0,N/A
17,EXACT,10,0.932258,0.000000,0.000000,0,N/A
18,EXACT,10,0.952941,0.000000,0.000000,0,N/A
19,EXACT,10,0.975676,0.000000,0.000000,0,N/A
20,EXACT,10,1.000000,0.000000,0.000000,0,N/A
21,EXACT,10,0.980000,0.000000,0.000000,0,N/A
22,EXACT,10,0.968000,0.000000,0.000000,0,N/A
23,EXACT,10,0.961818,0.000000,0.000000,0,N/A
24,EXACT,10,0.960000,0.000000,0.000000,0,N/A
25,EXACT,10,0.961538,0.000000,0.000000,0,N/A
26,EXACT,10,0.965714,0.000000,0.000000,0,N/A
27,EXACT,10,0.972000,0.000000,0.000000,0,N/A
28,EXACT,10,0.980000,0.000000,0.000000,0,N/A
29,EXACT,10,0.989412,0.000000,0.000000,0,N/A
30,EXACT,10,1.000000,0.000000,0.000000,0,N/A
31,EXACT,10,0.990722,0.000000,0.000000,0,N/A
32,EXACT,10,0.984615,0.000000,0.000000,0,N/A
33,EXACT,10,0.981081,0.000000,0.000000,0,N/A
34,EXACT,10,0.979661,0.000000,0.000000,0,N/A
35,EXACT,10,0.980000,0.000000,0.000000,0,N/A
36,EXACT,10,0.981818,0.000000,0.000000,0,N/A
