tick,logic,n_tasks,jain_index,max_error_pct,avg_error_pct,ops_saved,apaf_state
109,BSA,50,0.969878,26.537217,26.537217,50,N/A
110,BSA,50,0.968000,26.695371,26.695371,50,N/A
111,BSA,50,0.966353,26.745435,26.745435,50,N/A
112,BSA,50,0.964923,26.795284,26.795284,50,N/A
113,BSA,50,0.963698,26.951872,26.951872,50,N/A
114,BSA,50,0.962667,27.001067,27.001067,50,N/A
115,BSA,50,0.961818,27.156550,27.156550,50,N/A
116,BSA,50,0.961143,27.205101,27.205101,50,N/A
117,BSA,50,0.960632,27.253446,27.253446,50,N/A
118,BSA,50,0.960276,27.407407,27.407407,50,N/A
119,BSA,50,0.960068,27.378436,27.378436,50,N/A
120,BSA,50,0.960000,27.531646,27.531646,50,N/A
121,BSA,50,0.960066,27.578947,27.578947,50,N/A
122,BSA,50,0.960258,27.655100,27.655100,50,N/A
123,BSA,50,0.960571,27.806925,27.806925,50,N/A
124,BSA,50,0.961000,27.777778,27.777778,50,N/A
125,BSA,50,0.961538,27.928870,27.928870,50,N/A
126,BSA,50,0.962182,27.899687,27.899687,50,N/A
127,BSA,50,0.962925,28.050052,28.050052,50,N/A
128,BSA,50,0.963765,28.020833,28.020833,50,N/A
129,BSA,50,0.964696,28.095734,28.095734,50,N/A
130,BSA,50,0.965714,28.245067,28.245067,50,N/A
131,BSA,50,0.966817,28.215768,28.215768,50,N/A
132,BSA,50,0.968000,28.290155,28.290155,50,N/A
133,BSA,50,0.969260,28.438469,28.438469,50,N/A
134,BSA,50,0.970595,28.409091,28.409091,50,N/A
135,BSA,50,0.972000,28.482972,28.482972,50,N/A
136,BSA,50,0.973474,28.556701,28.556701,50,N/A
137,BSA,50,0.975013,28.527291,28.527291,50,N/A
138,BSA,50,0.976615,28.600823,28.600823,50,N/A
139,BSA,50,0.978278,28.747433,28.747433,50,N/A
140,BSA,50,0.980000,28.820513,28.820513,50,N/A
141,BSA,50,0.981778,28.790984,28.790984,50,N/A
142,BSA,50,0.983610,28.863869,28.863869,50,N/A
143,BSA,50,0.985494,28.936605,28.936605,50,N/A
144,BSA,50,0.987429,29.009193,29.009193,50,N/A
145,BSA,50,0.989412,28.979592,28.979592,50,N/A
146,BSA,50,0.991442,29.051988,29.051988,50,N/A
147,BSA,50,0.993517,29.124236,29.124236,50,N/A
148,BSA,50,0.995636,29.124236,29.124236,50,N/A
149,BSA,50,0.997798,29.196338,29.196338,50,N/A
150,BSA,50,1.000000,29.166667,29.166667,50,N/A
151,BSA,50,0.997856,29.238579,29.238579,50,N/A
152,BSA,50,0.995862,29.310345,29.310345,50,N/A
153,BSA,50,0.994013,29.381966,29.381966,50,N/A
154,BSA,50,0.992301,29.453441,29.453441,50,N/A
155,BSA,50,0.990722,29.352227,29.352227,50,N/A
156,BSA,50,0.989268,29.423660,29.423660,50,N/A
157,BSA,50,0.987936,29.494949,29.494949,50,N/A
158,BSA,50,0.986719,29.566095,29.566095,50,N/A
159,BSA,50,0.985614,29.566095,29.566095,50,N/A
160,BSA,50,0.984615,29.637097,29.637097,50,N/A
161,BSA,50,0.983719,29.707956,29.707956,50,N/A
162,BSA,50,0.982921,29.607251,29.607251,50,N/A
163,BSA,50,0.982218,29.678068,29.678068,50,N/A
164,BSA,50,0.981606,29.748744,29.748744,50,N/A
165,BSA,50,0.981081,29.748744,29.748744,50,N/A
166,BSA,50,0.980641,29.819277,29.819277,50,N/A
167,BSA,50,0.980281,29.819277,29.819277,50,N/A
168,BSA,50,0.980000,29.889669,29.889669,50,N/A
169,BSA,50,0.979794,29.959920,29.959920,50,N/A
170,BSA,50,0.979661,29.959920,29.959920,50,N/A
171,BSA,50,0.979598,29.929930,29.929930,50,N/A
172,BSA,50,0.979603,29.929930,29.929930,50,N/A
173,BSA,50,0.979673,30.000000,30.000000,50,N/A
174,BSA,50,0.979806,30.000000,30.000000,50,N/A
175,BSA,50,0.980000,30.069930,30.069930,50,N/A
176,BSA,50,0.980253,30.069930,30.069930,50,N/A
177,BSA,50,0.980563,30.139721,30.139721,50,N/A
178,BSA,50,0.980929,30.139721,30.139721,50,N/A
179,BSA,50,0.981348,30.209372,30.209372,50,N/A
180,BSA,50,0.981818,30.209372,30.209372,50,N/A
181,BSA,50,0.982339,30.278884,30.278884,50,N/A
182,BSA,50,0.982908,30.278884,30.278884,50,N/A
183,BSA,50,0.983524,30.248756,30.248756,50,N/A
184,BSA,50,0.984186,30.248756,30.248756,50,N/A
185,BSA,50,0.984892,30.248756,30.248756,50,N/A
186,BSA,50,0.985641,30.318091,30.318091,50,N/A
187,BSA,50,0.986432,30.318091,30.318091,50,N/A
188,BSA,50,0.987263,30.387289,30.387289,50,N/A
189,BSA,50,0.988133,30.387289,30.387289,50,N/A
190,BSA,50,0.989041,30.387289,30.387289,50,N/A
191,BSA,50,0.989986,30.456349,30.456349,50,N/A
192,BSA,50,0.990968,30.456349,30.456349,50,N/A
193,BSA,50,0.991984,30.456349,30.456349,50,N/A
194,BSA,50,0.993034,30.525273,30.525273,50,N/A
195,BSA,50,0.994118,30.525273,30.525273,50,N/A
196,BSA,50,0.995233,30.525273,30.525273,50,N/A
197,BSA,50,0.996380,30.594059,30.594059,50,N/A
198,BSA,50,0.997557,30.594059,30.594059,50,N/A
199,BSA,50,0.998764,30.594059,30.594059,50,N/A
200,BSA,50,1.000000,30.662710,30.662710,50,N/A
201,BSA,50,0.998789,30.662710,30.662710,50,N/A
202,BSA,50,0.997653,30.662710,30.662710,50,N/A
203,BSA,50,0.996590,30.563798,30.563798,50,N/A
204,BSA,50,0.995598,30.632411,30.632411,50,N/A
205,BSA,50,0.994675,30.632411,30.632411,50,N/A
206,BSA,50,0.993817,30.632411,30.632411,50,N/A
207,BSA,50,0.993024,30.632411,30.632411,50,N/A
208,BSA,50,0.992294,30.700888,30.700888,50,N/A
209,BSA,50,0.991623,30.700888,30.700888,50,N/A
210,BSA,50,0.991011,30.700888,30.700888,50,N/A
211,BSA,50,0.990456,30.700888,30.700888,50,N/A
212,BSA,50,0.989956,30.769231,30.769231,50,N/A
213,BSA,50,0.989509,30.769231,30.769231,50,N/A
214,BSA,50,0.989114,30.769231,30.769231,50,N/A
215,BSA,50,0.988770,30.769231,30.769231,50,N/A
216,BSA,50,0.988475,30.769231,30.769231,50,N/A
217,BSA,50,0.988227,30.837438,30.837438,50,N/A
218,BSA,50,0.988025,30.837438,30.837438,50,N/A
219,BSA,50,0.987868,30.837438,30.837438,50,N/A
220,BSA,50,0.987755,30.837438,30.837438,50,N/A
221,BSA,50,0.987685,30.837438,30.837438,50,N/A
222,BSA,50,0.987655,30.905512,30.905512,50,N/A
223,BSA,50,0.987666,30.905512,30.905512,50,N/A
224,BSA,50,0.987717,30.905512,30.905512,50,N/A
225,BSA,50,0.987805,30.905512,30.905512,50,N/A
226,BSA,50,0.987930,30.905512,30.905512,50,N/A
227,BSA,50,0.988092,30.973451,30.973451,50,N/A
228,BSA,50,0.988289,30.973451,30.973451,50,N/A
229,BSA,50,0.988520,30.973451,30.973451,50,N/A
230,BSA,50,0.988785,30.973451,30.973451,50,N/A
231,BSA,50,0.989082,30.973451,30.973451,50,N/A
232,BSA,50,0.989412,30.973451,30.973451,50,N/A
233,BSA,50,0.989772,30.973451,30.973451,50,N/A
234,BSA,50,0.990163,31.041257,31.041257,50,N/A
235,BSA,50,0.990583,31.041257,31.041257,50,N/A
236,BSA,50,0.991032,31.041257,31.041257,50,N/A
237,BSA,50,0.991509,31.041257,31.041257,50,N/A
238,BSA,50,0.992014,31.041257,31.041257,50,N/A
239,BSA,50,0.992546,31.041257,31.041257,50,N/A
240,BSA,50,0.993103,31.041257,31.041257,50,N/A
241,BSA,50,0.993687,31.041257,31.041257,50,N/A
242,BSA,50,0.994295,31.108930,31.108930,50,N/A
243,BSA,50,0.994928,31.108930,31.108930,50,N/A
244,BSA,50,0.995585,31.108930,31.108930,50,N/A
245,BSA,50,0.996266,31.108930,31.108930,50,N/A
246,BSA,50,0.996969,31.108930,31.108930,50,N/A
247,BSA,50,0.997694,31.108930,31.108930,50,N/A
248,BSA,50,0.998442,31.108930,31.108930,50,N/A
249,BSA,50,0.999210,31.108930,31.108930,50,N/A
250,BSA,50,1.000000,31.108930,31.108930,50,N/A
251,BSA,50,0.999223,31.176471,31.176471,50,N/A
252,BSA,50,0.998491,31.176471,31.176471,50,N/A
253,BSA,50,0.997802,31.176471,31.176471,50,N/A
254,BSA,50,0.997156,31.176471,31.176471,50,N/A
255,BSA,50,0.996552,31.176471,31.176471,50,N/A
256,BSA,50,0.995988,31.176471,31.176471,50,N/A
257,BSA,50,0.995463,31.176471,31.176471,50,N/A
258,BSA,50,0.994978,31.176471,31.176471,50,N/A
259,BSA,50,0.994529,31.176471,31.176471,50,N/A
260,BSA,50,0.994118,31.176471,31.176471,50,N/A
261,BSA,50,0.993742,31.176471,31.176471,50,N/A
262,BSA,50,0.993401,31.176471,31.176471,50,N/A
263,BSA,50,0.993094,31.243879,31.243879,50,N/A
264,BSA,50,0.992821,31.243879,31.243879,50,N/A
265,BSA,50,0.992580,31.243879,31.243879,50,N/A
266,BSA,50,0.992370,31.243879,31.243879,50,N/A
267,BSA,50,0.992192,31.243879,31.243879,50,N/A
268,BSA,50,0.992044,31.243879,31.243879,50,N/A
269,BSA,50,0.991926,31.243879,31.243879,50,N/A
270,BSA,50,0.991837,31.243879,31.243879,50,N/A
271,BSA,50,0.991776,31.243879,31.243879,50,N/A
272,BSA,50,0.991743,31.243879,31.243879,50,N/A
273,BSA,50,0.991737,31.243879,31.243879,50,N/A
274,BSA,50,0.991757,31.243879,31.243879,50,N/A
275,BSA,50,0.991803,31.243879,31.243879,50,N/A
276,BSA,50,0.991875,31.243879,31.243879,50,N/A
277,BSA,50,0.991972,31.243879,31.243879,50,N/A
278,BSA,50,0.992092,31.311155,31.311155,50,N/A
279,BSA,50,0.992237,31.311155,31.311155,50,N/A
280,BSA,50,0.992405,31.311155,31.311155,50,N/A
281,BSA,50,0.992596,31.311155,31.311155,50,N/A
282,BSA,50,0.992809,31.311155,31.311155,50,N/A
283,BSA,50,0.993044,31.311155,31.311155,50,N/A
284,BSA,50,0.993300,31.311155,31.311155,50,N/A
285,BSA,50,0.993578,31.311155,31.311155,50,N/A
286,BSA,50,0.993876,31.311155,31.311155,50,N/A
287,BSA,50,0.994194,31.311155,31.311155,50,N/A
288,BSA,50,0.994532,31.311155,31.311155,50,N/A
289,BSA,50,0.994890,31.311155,31.311155,50,N/A
290,BSA,50,0.995266,31.311155,31.311155,50,N/A
291,BSA,50,0.995661,31.311155,31.311155,50,N/A
292,BSA,50,0.996075,31.311155,31.311155,50,N/A
293,BSA,50,0.996506,31.311155,31.311155,50,N/A
294,BSA,50,0.996955,31.311155,31.311155,50,N/A
295,BSA,50,0.997421,31.311155,31.311155,50,N/A
296,BSA,50,0.997904,31.311155,31.311155,50,N/A
297,BSA,50,0.998404,31.311155,31.311155,50,N/A
298,BSA,50,0.998920,31.311155,31.311155,50,N/A
299,BSA,50,0.999452,31.311155,31.311155,50,N/A
300,BSA,50,1.000000,31.311155,31.311155,50,N/A
301,BSA,50,0.999459,31.378299,31.378299,50,N/A
302,BSA,50,0.998949,31.378299,31.378299,50,N/A
303,BSA,50,0.998467,31.378299,31.378299,50,N/A
304,BSA,50,0.998013,31.378299,31.378299,50,N/A
305,BSA,50,0.997587,31.378299,31.378299,50,N/A
306,BSA,50,0.997188,31.378299,31.378299,50,N/A
307,BSA,50,0.996816,31.378299,31.378299,50,N/A
308,BSA,50,0.996471,31.378299,31.378299,50,N/A
309,BSA,50,0.996150,31.378299,31.378299,50,N/A
310,BSA,50,0.995855,31.378299,31.378299,50,N/A
311,BSA,50,0.995584,31.378299,31.378299,50,N/A
312,BSA,50,0.995337,31.378299,31.378299,50,N/A
313,BSA,50,0.995114,31.378299,31.378299,50,N/A
314,BSA,50,0.994914,31.378299,31.378299,50,N/A
315,BSA,50,0.994737,31.378299,31.378299,50,N/A
316,BSA,50,0.994582,31.378299,31.378299,50,N/A
317,BSA,50,0.994448,31.378299,31.378299,50,N/A
318,BSA,50,0.994336,31.378299,31.378299,50,N/A
319,BSA,50,0.994245,31.378299,31.378299,50,N/A
320,BSA,50,0.994175,31.378299,31.378299,50,N/A
321,BSA,50,0.994124,31.378299,31.378299,50,N/A
322,BSA,50,0.994094,31.378299,31.378299,50,N/A
323,BSA,50,0.994083,31.378299,31.378299,50,N/A
324,BSA,50,0.994091,31.378299,31.378299,50,N/A
325,BSA,50,0.994118,31.378299,31.378299,50,N/A
326,BSA,50,0.994163,31.378299,31.378299,50,N/A
327,BSA,50,0.994226,31.378299,31.378299,50,N/A
328,BSA,50,0.994307,31.378299,31.378299,50,N/A
