tick,logic,n_tasks,jain_index,max_error_pct,avg_error_pct,ops_saved,apaf_state
1,APAF,100,0.010000,0.000000,0.000000,300,MEDIUM
2,APAF,100,0.020000,0.000000,0.000000,300,MEDIUM
3,APAF,100,0.030000,0.000000,0.000000,300,MEDIUM
4,APAF,100,0.040000,1.176471,1.176471,200,TIGHT
5,APAF,100,0.050000,0.000000,0.000000,200,TIGHT
6,APAF,100,0.060000,0.000000,0.000000,200,TIGHT
7,APAF,100,0.070000,0.694444,0.694444,200,TIGHT
8,APAF,100,0.080000,0.613497,0.613497,200,TIGHT
9,APAF,100,0.090000,0.000000,0.000000,200,TIGHT
10,APAF,100,0.100000,0.000000,0.000000,200,TIGHT
11,APAF,100,0.110000,0.000000,0.000000,200,TIGHT
12,APAF,100,0.120000,0.000000,0.000000,200,TIGHT
13,APAF,100,0.130000,0.000000,0.000000,200,TIGHT
14,APAF,100,0.140000,0.000000,0.000000,200,TIGHT
15,APAF,100,0.150000,0.352113,0.352113,200,TIGHT
16,APAF,100,0.160000,0.333333,0.333333,200,TIGHT
17,APAF,100,0.170000,0.000000,0.000000,200,TIGHT
18,APAF,100,0.180000,0.000000,0.000000,200,TIGHT
19,APAF,100,0.190000,0.000000,0.000000,200,TIGHT
20,APAF,100,0.200000,0.277778,0.277778,200,TIGHT
21,APAF,100,0.210000,0.000000,0.000000,200,TIGHT
22,APAF,100,0.220000,0.000000,0.000000,200,TIGHT
23,APAF,100,0.230000,0.000000,0.000000,200,TIGHT
24,APAF,100,0.240000,0.240964,0.240964,200,TIGHT
25,APAF,100,0.250000,0.000000,0.000000,200,TIGHT
26,APAF,100,0.260000,0.226757,0.226757,200,TIGHT
27,APAF,100,0.270000,0.000000,0.000000,200,TIGHT
28,APAF,100,0.280000,0.000000,0.000000,200,TIGHT
29,APAF,100,0.290000,0.000000,0.000000,200,TIGHT
30,APAF,100,0.300000,0.000000,0.000000,200,TIGHT
31,APAF,100,0.310000,0.199601,0.199601,200,TIGHT
32,APAF,100,0.320000,0.195312,0.195312,200,TIGHT
33,APAF,100,0.330000,0.191205,0.191205,200,TIGHT
34,APAF,100,0.340000,0.000000,0.000000,200,TIGHT
35,APAF,100,0.350000,0.183824,0.183824,200,TIGHT
36,APAF,100,0.360000,0.000000,0.000000,200,TIGHT
37,APAF,100,0.370000,0.000000,0.000000,200,TIGHT
38,APAF,100,0.380000,0.000000,0.000000,200,TIGHT
39,APAF,100,0.390000,0.171233,0.171233,200,TIGHT
40,APAF,100,0.400000,0.000000,0.000000,200,TIGHT
41,APAF,100,0.410000,0.000000,0.000000,200,TIGHT
42,APAF,100,0.420000,0.163399,0.163399,200,TIGHT
43,APAF,100,0.430000,0.000000,0.000000,200,TIGHT
