tick,logic,n_tasks,jain_index,max_error_pct,avg_error_pct,ops_saved,apaf_state
1,EXACT,55,0.200000,0.000000,0.000000,0,N/A
2,EXACT,55,0.400000,0.000000,0.000000,0,N/A
3,EXACT,55,0.600000,0.000000,0.000000,0,N/A
4,EXACT,55,0.800000,0.000000,0.000000,0,N/A
5,EXACT,55,1.000000,0.000000,0.000000,0,N/A
6,EXACT,55,0.900000,0.000000,0.000000,0,N/A
7,EXACT,55,0.890909,0.000000,0.000000,0,N/A
8,EXACT,55,0.914286,0.000000,0.000000,0,N/A
9,EXACT,55,0.952941,0.000000,0.000000,0,N/A
10,EXACT,55,1.000000,0.000000,0.000000,0,N/A
11,EXACT,55,0.968000,0.000000,0.000000,0,N/A
12,EXACT,55,0.960000,0.000000,0.000000,0,N/A
13,EXACT,55,0.965714,0.000000,0.000000,0,N/A
14,EXACT,55,0.980000,0.000000,0.000000,0,N/A
15,EXACT,55,1.000000,0.000000,0.000000,0,N/A
16,EXACT,55,0.984615,0.000000,0.000000,0,N/A
17,EXACT,55,0.979661,0.000000,0.000000,0,N/A
18,EXACT,55,0.981818,0.000000,0.000000,0,N/A
19,EXACT,55,0.989041,0.000000,0.000000,0,N/A
20,EXACT,55,1.000000,0.000000,0.000000,0,N/A
21,EXACT,55,0.991011,0.000000,0.000000,0,N/A
22,EXACT,55,0.987755,0.000000,0.000000,0,N/A
23,EXACT,55,0.988785,0.000000,0.000000,0,N/A
24,EXACT,55,0.993103,0.000000,0.000000,0,N/A
25,EXACT,55,1.000000,0.000000,0.000000,0,N/A
26,EXACT,55,0.994118,0.000000,0.000000,0,N/A
27,EXACT,55,0.991837,0.000000,0.000000,0,N/A
28,EXACT,55,0.992405,0.000000,0.000000,0,N/A
29,EXACT,55,0.995266,0.000000,0.000000,0,N/A
30,EXACT,55,1.000000,0.000000,0.000000,0,N/A
31,EXACT,55,0.995855,0.000000,0.000000,0,N/A
32,EXACT,55,0.994175,0.000000,0.000000,0,N/A
33,EXACT,55,0.994521,0.000000,0.000000,0,N/A
34,EXACT,55,0.996552,0.000000,0.000000,0,N/A
35,EXACT,55,1.000000,0.000000,0.000000,0,N/A
36,EXACT,55,0.996923,0.000000,0.000000,0,N/A
37,EXACT,55,0.995636,0.000000,0.000000,0,N/A
38,EXACT,55,0.995862,0.000000,0.000000,0,N/A
39,EXACT,55,0.997377,0.000000,0.000000,0,N/A
40,EXACT,55,1.000000,0.000000,0.000000,0,N/A
41,EXACT,55,0.997626,0.000000,0.000000,0,N/A
42,EXACT,55,0.996610,0.000000,0.000000,0,N/A
43,EXACT,55,0.996765,0.000000,0.000000,0,N/A
44,EXACT,55,0.997938,0.000000,0.000000,0,N/A
45,EXACT,55,1.000000,0.000000,0.000000,0,N/A
46,EXACT,55,0.998113,0.000000,0.000000,0,N/A
47,EXACT,55,0.997291,0.000000,0.000000,0,N/A
48,EXACT,55,0.997403,0.000000,0.000000,0,N/A
49,EXACT,55,0.998337,0.000000,0.000000,0,N/A
50,EXACT,55,1.000000,0.000000,0.000000,0,N/A
51,EXACT,55,0.998464,0.000000,0.000000,0,N/A
52,EXACT,55,0.997786,0.000000,0.000000,0,N/A
53,EXACT,55,0.997869,0.000000,0.000000,0,N/A
54,EXACT,55,0.998630,0.000000,0.000000,0,N/A
55,EXACT,55,1.000000,0.000000,0.000000,0,N/A
56,EXACT,55,0.998726,0.000000,0.000000,0,N/A
57,EXACT,55,0.998157,0.000000,0.000000,0,N/A
58,EXACT,55,0.998220,0.000000,0.000000,0,N/A
59,EXACT,55,0.998852,0.000000,0.000000,0,N/A
60,EXACT,55,1.000000,0.000000,0.000000,0,N/A
61,EXACT,55,0.998926,0.000000,0.000000,0,N/A
62,EXACT,55,0.998442,0.000000,0.000000,0,N/A
63,EXACT,55,0.998491,0.000000,0.000000,0,N/A
64,EXACT,55,0.999024,0.000000,0.000000,0,N/A
65,EXACT,55,1.000000,0.000000,0.000000,0,N/A
66,EXACT,55,0.999083,0.000000,0.000000,0,N/A
67,EXACT,55,0.998665,0.000000,0.000000,0,N/A
68,EXACT,55,0.998704,0.000000,0.000000,0,N/A
69,EXACT,55,0.999161,0.000000,0.000000,0,N/A
70,EXACT,55,1.000000,0.000000,0.000000,0,N/A
71,EXACT,55,0.999207,0.000000,0.000000,0,N/A
72,EXACT,55,0.998844,0.000000,0.000000,0,N/A
73,EXACT,55,0.998875,0.000000,0.000000,0,N/A
74,EXACT,55,0.999270,0.000000,0.000000,0,N/A
75,EXACT,55,1.000000,0.000000,0.000000,0,N/A
76,EXACT,55,0.999308,0.000000,0.000000,0,N/A
77,EXACT,55,0.998989,0.000000,0.000000,0,N/A
78,EXACT,55,0.999015,0.000000,0.000000,0,N/A
79,EXACT,55,0.999359,0.000000,0.000000,0,N/A
80,EXACT,55,1.000000,0.000000,0.000000,0,N/A
81,EXACT,55,0.999391,0.000000,0.000000,0,N/A
82,EXACT,55,0.999108,0.000000,0.000000,0,N/A
83,EXACT,55,0.999130,0.000000,0.000000,0,N/A
84,EXACT,55,0.999433,0.000000,0.000000,0,N/A
85,EXACT,55,1.000000,0.000000,0.000000,0,N/A
86,EXACT,55,0.999459,0.000000,0.000000,0,N/A
87,EXACT,55,0.999208,0.000000,0.000000,0,N/A
88,EXACT,55,0.999226,0.000000,0.000000,0,N/A
