tick,logic,n_tasks,jain_index,max_error_pct,avg_error_pct,ops_saved,apaf_state
1,CLTI,50,0.020000,0.000000,0.000000,200,N/A
2,CLTI,50,0.040000,0.000000,0.000000,200,N/A
3,CLTI,50,0.060000,0.000000,0.000000,200,N/A
4,CLTI,50,0.080000,0.000000,0.000000,200,N/A
5,CLTI,50,0.100000,0.000000,0.000000,200,N/A
6,CLTI,50,0.120000,0.806452,0.806452,200,N/A
7,CLTI,50,0.140000,0.000000,0.000000,200,N/A
8,CLTI,50,0.160000,0.000000,0.000000,200,N/A
9,CLTI,50,0.180000,0.552486,0.552486,200,N/A
10,CLTI,50,0.200000,0.502513,0.502513,200,N/A
11,CLTI,50,0.220000,0.460829,0.460829,200,N/A
12,CLTI,50,0.240000,0.427350,0.427350,200,N/A
13,CLTI,50,0.260000,0.398406,0.398406,200,N/A
14,CLTI,50,0.280000,0.749064,0.749064,200,N/A
15,CLTI,50,0.300000,0.352113,0.352113,200,N/A
16,CLTI,50,0.320000,0.333333,0.333333,200,N/A
17,CLTI,50,0.340000,0.634921,0.634921,200,N/A
18,CLTI,50,0.360000,0.606061,0.606061,200,N/A
19,CLTI,50,0.380000,0.579710,0.579710,200,N/A
20,CLTI,50,0.400000,0.555556,0.555556,200,N/A
21,CLTI,50,0.420000,0.802139,0.802139,200,N/A
22,CLTI,50,0.440000,0.773196,0.773196,200,N/A
23,CLTI,50,0.460000,0.997506,0.997506,200,N/A
24,CLTI,50,0.480000,0.722892,0.722892,200,N/A
25,CLTI,50,0.500000,0.700935,0.700935,200,N/A
26,CLTI,50,0.520000,0.680272,0.680272,200,N/A
27,CLTI,50,0.540000,0.883002,0.883002,200,N/A
28,CLTI,50,0.560000,1.075269,1.075269,200,N/A
29,CLTI,50,0.580000,1.048218,1.048218,200,N/A
30,CLTI,50,0.600000,1.022495,1.022495,200,N/A
31,CLTI,50,0.620000,0.798403,0.798403,200,N/A
32,CLTI,50,0.640000,0.976562,0.976562,200,N/A
33,CLTI,50,0.660000,0.956023,0.956023,200,N/A
34,CLTI,50,0.680000,1.125704,1.125704,200,N/A
35,CLTI,50,0.700000,1.102941,1.102941,200,N/A
36,CLTI,50,0.720000,1.263538,1.263538,200,N/A
37,CLTI,50,0.740000,1.241135,1.241135,200,N/A
38,CLTI,50,0.760000,1.219512,1.219512,200,N/A
39,CLTI,50,0.780000,1.198630,1.198630,200,N/A
40,CLTI,50,0.800000,1.349073,1.349073,200,N/A
41,CLTI,50,0.820000,1.328904,1.328904,200,N/A
42,CLTI,50,0.840000,1.143791,1.143791,200,N/A
43,CLTI,50,0.860000,1.290323,1.290323,200,N/A
44,CLTI,50,0.880000,1.271860,1.271860,200,N/A
45,CLTI,50,0.900000,1.412873,1.412873,200,N/A
46,CLTI,50,0.920000,1.393189,1.393189,200,N/A
47,CLTI,50,0.940000,1.376147,1.376147,200,N/A
48,CLTI,50,0.960000,1.359517,1.359517,200,N/A
49,CLTI,50,0.980000,1.343284,1.343284,200,N/A
50,CLTI,50,1.000000,1.477105,1.477105,200,N/A
51,CLTI,50,0.981509,1.459854,1.459854,200,N/A
52,CLTI,50,0.965714,1.445087,1.445087,200,N/A
53,CLTI,50,0.952203,1.573677,1.573677,200,N/A
54,CLTI,50,0.940645,1.558074,1.558074,200,N/A
55,CLTI,50,0.930769,1.542777,1.542777,200,N/A
56,CLTI,50,0.922353,1.668985,1.668985,200,N/A
57,CLTI,50,0.915211,1.652893,1.652893,200,N/A
58,CLTI,50,0.909189,1.639344,1.639344,200,N/A
59,CLTI,50,0.904156,1.623816,1.623816,200,N/A
60,CLTI,50,0.900000,1.610738,1.610738,200,N/A
61,CLTI,50,0.896627,1.731025,1.731025,200,N/A
62,CLTI,50,0.893953,1.717305,1.717305,200,N/A
63,CLTI,50,0.891910,1.837270,1.837270,200,N/A
64,CLTI,50,0.890435,1.822917,1.822917,200,N/A
65,CLTI,50,0.889474,1.811125,1.811125,200,N/A
66,CLTI,50,0.888980,1.797176,1.797176,200,N/A
67,CLTI,50,0.888911,1.785714,1.785714,200,N/A
