tick,logic,n_tasks,jain_index,max_error_pct,avg_error_pct,ops_saved,apaf_state
1,EXACT,50,0.020000,0.000000,0.000000,0,N/A
2,EXACT,50,0.040000,0.000000,0.000000,0,N/A
3,EXACT,50,0.060000,0.000000,0.000000,0,N/A
4,EXACT,50,0.080000,0.000000,0.000000,0,N/A
5,EXACT,50,0.100000,0.000000,0.000000,0,N/A
6,EXACT,50,0.120000,0.000000,0.000000,0,N/A
7,EXACT,50,0.140000,0.000000,0.000000,0,N/A
8,EXACT,50,0.160000,0.000000,0.000000,0,N/A
9,EXACT,50,0.180000,0.000000,0.000000,0,N/A
10,EXACT,50,0.200000,0.000000,0.000000,0,N/A
11,EXACT,50,0.220000,0.000000,0.000000,0,N/A
12,EXACT,50,0.240000,0.000000,0.000000,0,N/A
13,EXACT,50,0.260000,0.000000,0.000000,0,N/A
14,EXACT,50,0.280000,0.000000,0.000000,0,N/A
15,EXACT,50,0.300000,0.000000,0.000000,0,N/A
16,EXACT,50,0.320000,0.000000,0.000000,0,N/A
17,EXACT,50,0.340000,0.000000,0.000000,0,N/A
18,EXACT,50,0.360000,0.000000,0.000000,0,N/A
19,EXACT,50,0.380000,0.000000,0.000000,0,N/A
20,EXACT,50,0.400000,0.000000,0.000000,0,N/A
21,EXACT,50,0.420000,0.000000,0.000000,0,N/A
22,EXACT,50,0.440000,0.000000,0.000000,0,N/A
23,EXACT,50,0.460000,0.000000,0.000000,0,N/A
24,EXACT,50,0.480000,0.000000,0.000000,0,N/A
25,EXACT,50,0.500000,0.000000,0.000000,0,N/A
26,EXACT,50,0.520000,0.000000,0.000000,0,N/A
27,EXACT,50,0.540000,0.000000,0.000000,0,N/A
28,EXACT,50,0.560000,0.000000,0.000000,0,N/A
29,EXACT,50,0.580000,0.000000,0.000000,0,N/A
30,EXACT,50,0.600000,0.000000,0.000000,0,N/A
31,EXACT,50,0.620000,0.000000,0.000000,0,N/A
32,EXACT,50,0.640000,0.000000,0.000000,0,N/A
33,EXACT,50,0.660000,0.000000,0.000000,0,N/A
34,EXACT,50,0.680000,0.000000,0.000000,0,N/A
35,EXACT,50,0.700000,0.000000,0.000000,0,N/A
36,EXACT,50,0.720000,0.000000,0.000000,0,N/A
37,EXACT,50,0.740000,0.000000,0.000000,0,N/A
38,EXACT,50,0.760000,0.000000,0.000000,0,N/A
39,EXACT,50,0.780000,0.000000,0.000000,0,N/A
40,EXACT,50,0.800000,0.000000,0.000000,0,N/A
41,EXACT,50,0.820000,0.000000,0.000000,0,N/A
42,EXACT,50,0.840000,0.000000,0.000000,0,N/A
43,EXACT,50,0.860000,0.000000,0.000000,0,N/A
