tick,logic,n_tasks,jain_index,max_error_pct,avg_error_pct,ops_saved,apaf_state
1,BSA,10,0.100000,0.000000,0.000000,10,N/A
2,BSA,10,0.200000,0.000000,0.000000,10,N/A
3,BSA,10,0.300000,1.562500,1.562500,10,N/A
4,BSA,10,0.400000,2.352941,2.352941,10,N/A
5,BSA,10,0.500000,1.904762,1.904762,10,N/A
6,BSA,10,0.600000,2.419355,2.419355,10,N/A
7,BSA,10,0.700000,2.777778,2.777778,10,N/A
8,BSA,10,0.800000,3.680982,3.680982,10,N/A
9,BSA,10,0.900000,3.867403,3.867403,10,N/A
10,BSA,10,1.000000,4.020101,4.020101,10,N/A
11,BSA,10,0.930769,4.608295,4.608295,10,N/A
12,BSA,10,0.900000,5.128205,5.128205,10,N/A
13,BSA,10,0.889474,5.577689,5.577689,10,N/A
14,BSA,10,0.890909,5.617978,5.617978,10,N/A
15,BSA,10,0.900000,6.338028,6.338028,10,N/A
16,BSA,10,0.914286,6.666667,6.666667,10,N/A
17,BSA,10,0.932258,6.984127,6.984127,10,N/A
18,BSA,10,0.952941,7.272727,7.272727,10,N/A
19,BSA,10,0.975676,7.826087,7.826087,10,N/A
20,BSA,10,1.000000,8.333333,8.333333,10,N/A
21,BSA,10,0.980000,8.556150,8.556150,10,N/A
22,BSA,10,0.968000,9.020619,9.020619,10,N/A
23,BSA,10,0.961818,9.226933,9.226933,10,N/A
24,BSA,10,0.960000,9.879518,9.879518,10,N/A
25,BSA,10,0.961538,10.046729,10.046729,10,N/A
26,BSA,10,0.965714,10.430839,10.430839,10,N/A
27,BSA,10,0.972000,10.816777,10.816777,10,N/A
28,BSA,10,0.980000,10.967742,10.967742,10,N/A
29,BSA,10,0.989412,11.320755,11.320755,10,N/A
30,BSA,10,1.000000,11.860941,11.860941,10,N/A
31,BSA,10,0.990722,12.175649,12.175649,10,N/A
32,BSA,10,0.984615,12.500000,12.500000,10,N/A
33,BSA,10,0.981081,12.810707,12.810707,10,N/A
34,BSA,10,0.979661,12.945591,12.945591,10,N/A
35,BSA,10,0.980000,13.419118,13.419118,10,N/A
36,BSA,10,0.981818,13.718412,13.718412,10,N/A
37,BSA,10,0.984892,14.007092,14.007092,10,N/A
38,BSA,10,0.989041,14.285714,14.285714,10,N/A
39,BSA,10,0.994118,14.554795,14.554795,10,N/A
40,BSA,10,1.000000,14.839798,14.839798,10,N/A
41,BSA,10,0.994675,15.116279,15.116279,10,N/A
42,BSA,10,0.991011,15.522876,15.522876,10,N/A
43,BSA,10,0.988770,15.645161,15.645161,10,N/A
44,BSA,10,0.987755,15.898251,15.898251,10,N/A
