tick,logic,n_tasks,jain_index,max_error_pct,avg_error_pct,ops_saved,apaf_state
1,APAF,55,0.200000,0.000000,0.000000,15,MEDIUM
2,APAF,55,0.400000,0.000000,0.000000,15,MEDIUM
3,APAF,55,0.600000,0.000000,0.000000,15,MEDIUM
4,APAF,55,0.800000,1.176471,1.176471,10,TIGHT
5,APAF,55,1.000000,0.000000,0.000000,10,TIGHT
6,APAF,55,0.900000,0.000000,0.000000,10,TIGHT
7,APAF,55,0.890909,0.694444,0.694444,10,TIGHT
8,APAF,55,0.914286,0.613497,0.613497,10,TIGHT
9,APAF,55,0.952941,0.000000,0.000000,10,TIGHT
10,APAF,55,1.000000,0.000000,0.000000,10,TIGHT
11,APAF,55,0.968000,0.000000,0.000000,10,TIGHT
12,APAF,55,0.960000,0.000000,0.000000,15,MEDIUM
13,APAF,55,0.965714,0.398406,0.398406,15,MEDIUM
14,APAF,55,0.980000,0.000000,0.000000,15,MEDIUM
15,APAF,55,1.000000,0.352113,0.352113,15,MEDIUM
16,APAF,55,0.984615,0.666667,0.666667,20,LOOSE
17,APAF,55,0.979661,0.317460,0.317460,20,LOOSE
18,APAF,55,0.981818,0.303030,0.303030,20,LOOSE
19,APAF,55,0.989041,0.289855,0.289855,20,LOOSE
20,APAF,55,1.000000,0.555556,0.555556,20,LOOSE
21,APAF,55,0.991011,0.267380,0.267380,20,LOOSE
22,APAF,55,0.987755,0.257732,0.257732,20,LOOSE
23,APAF,55,0.988785,0.249377,0.249377,20,LOOSE
24,APAF,55,0.993103,0.240964,0.240964,20,LOOSE
25,APAF,55,1.000000,0.233645,0.233645,20,LOOSE
26,APAF,55,0.994118,0.226757,0.226757,20,LOOSE
27,APAF,55,0.991837,0.220751,0.220751,20,LOOSE
28,APAF,55,0.992405,0.215054,0.215054,20,LOOSE
29,APAF,55,0.995266,0.209644,0.209644,20,LOOSE
30,APAF,55,1.000000,0.204499,0.204499,20,LOOSE
31,APAF,55,0.995855,0.199601,0.199601,20,LOOSE
32,APAF,55,0.994175,0.195312,0.195312,20,LOOSE
33,APAF,55,0.994521,0.191205,0.191205,20,LOOSE
34,APAF,55,0.996552,0.000000,0.000000,20,LOOSE
35,APAF,55,1.000000,0.183824,0.183824,20,LOOSE
36,APAF,55,0.996923,0.180505,0.180505,20,LOOSE
37,APAF,55,0.995636,0.177305,0.177305,20,LOOSE
38,APAF,55,0.995862,0.174216,0.174216,20,LOOSE
39,APAF,55,0.997377,0.171233,0.171233,20,LOOSE
40,APAF,55,1.000000,0.168634,0.168634,20,LOOSE
41,APAF,55,0.997626,0.000000,0.000000,20,LOOSE
42,APAF,55,0.996610,0.163399,0.163399,20,LOOSE
43,APAF,55,0.996765,0.000000,0.000000,20,LOOSE
44,APAF,55,0.997938,0.158983,0.158983,20,LOOSE
45,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
46,APAF,55,0.998113,0.154799,0.154799,20,LOOSE
47,APAF,55,0.997291,0.152905,0.152905,20,LOOSE
48,APAF,55,0.997403,0.151057,0.151057,20,LOOSE
49,APAF,55,0.998337,0.149254,0.149254,20,LOOSE
50,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
51,APAF,55,0.998464,0.145985,0.145985,20,LOOSE
52,APAF,55,0.997786,0.144509,0.144509,20,LOOSE
53,APAF,55,0.997869,0.143062,0.143062,20,LOOSE
54,APAF,55,0.998630,0.141643,0.141643,20,LOOSE
55,APAF,55,1.000000,0.140252,0.140252,20,LOOSE
56,APAF,55,0.998726,0.000000,0.000000,20,LOOSE
57,APAF,55,0.998157,0.137741,0.137741,20,LOOSE
58,APAF,55,0.998220,0.000000,0.000000,20,LOOSE
59,APAF,55,0.998852,0.135318,0.135318,20,LOOSE
60,APAF,55,1.000000,0.134228,0.134228,20,LOOSE
61,APAF,55,0.998926,0.133156,0.133156,20,LOOSE
62,APAF,55,0.998442,0.132100,0.132100,20,LOOSE
63,APAF,55,0.998491,0.000000,0.000000,20,LOOSE
64,APAF,55,0.999024,0.130208,0.130208,20,LOOSE
65,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
66,APAF,55,0.999083,0.128370,0.128370,20,LOOSE
67,APAF,55,0.998665,0.000000,0.000000,20,LOOSE
68,APAF,55,0.998704,0.000000,0.000000,20,LOOSE
69,APAF,55,0.999161,0.000000,0.000000,20,LOOSE
70,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
71,APAF,55,0.999207,0.000000,0.000000,20,LOOSE
72,APAF,55,0.998844,0.123609,0.123609,20,LOOSE
73,APAF,55,0.998875,0.000000,0.000000,20,LOOSE
74,APAF,55,0.999270,0.122249,0.122249,20,LOOSE
75,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
76,APAF,55,0.999308,0.120919,0.120919,20,LOOSE
77,APAF,55,0.998989,0.120337,0.120337,20,LOOSE
78,APAF,55,0.999015,0.000000,0.000000,20,LOOSE
79,APAF,55,0.999359,0.000000,0.000000,20,LOOSE
80,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
81,APAF,55,0.999391,0.118064,0.118064,20,LOOSE
82,APAF,55,0.999108,0.117509,0.117509,20,LOOSE
83,APAF,55,0.999130,0.000000,0.000000,20,LOOSE
84,APAF,55,0.999433,0.000000,0.000000,20,LOOSE
85,APAF,55,1.000000,0.116009,0.116009,20,LOOSE
86,APAF,55,0.999459,0.000000,0.000000,20,LOOSE
87,APAF,55,0.999208,0.000000,0.000000,20,LOOSE
88,APAF,55,0.999226,0.114679,0.114679,20,LOOSE
89,APAF,55,0.999495,0.000000,0.000000,20,LOOSE
90,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
91,APAF,55,0.999517,0.000000,0.000000,20,LOOSE
92,APAF,55,0.999292,0.000000,0.000000,20,LOOSE
93,APAF,55,0.999307,0.000000,0.000000,20,LOOSE
94,APAF,55,0.999548,0.000000,0.000000,20,LOOSE
95,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
96,APAF,55,0.999566,0.000000,0.000000,20,LOOSE
97,APAF,55,0.999363,0.111235,0.111235,20,LOOSE
98,APAF,55,0.999376,0.000000,0.000000,20,LOOSE
99,APAF,55,0.999592,0.000000,0.000000,20,LOOSE
100,APAF,55,1.000000,0.110254,0.110254,20,LOOSE
101,APAF,55,0.999608,0.000000,0.000000,20,LOOSE
102,APAF,55,0.999424,0.109649,0.109649,20,LOOSE
103,APAF,55,0.999435,0.000000,0.000000,20,LOOSE
104,APAF,55,0.999630,0.000000,0.000000,20,LOOSE
105,APAF,55,1.000000,0.108814,0.108814,20,LOOSE
106,APAF,55,0.999644,0.000000,0.000000,20,LOOSE
107,APAF,55,0.999476,0.000000,0.000000,20,LOOSE
108,APAF,55,0.999486,0.000000,0.000000,20,LOOSE
109,APAF,55,0.999663,0.000000,0.000000,20,LOOSE
110,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
111,APAF,55,0.999675,0.000000,0.000000,20,LOOSE
112,APAF,55,0.999522,0.000000,0.000000,20,LOOSE
113,APAF,55,0.999530,0.000000,0.000000,20,LOOSE
114,APAF,55,0.999692,0.000000,0.000000,20,LOOSE
115,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
116,APAF,55,0.999703,0.000000,0.000000,20,LOOSE
117,APAF,55,0.999562,0.000000,0.000000,20,LOOSE
118,APAF,55,0.999569,0.105820,0.105820,20,LOOSE
119,APAF,55,0.999718,0.000000,0.000000,20,LOOSE
120,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
121,APAF,55,0.999727,0.105263,0.105263,20,LOOSE
122,APAF,55,0.999597,0.000000,0.000000,20,LOOSE
123,APAF,55,0.999604,0.000000,0.000000,20,LOOSE
124,APAF,55,0.999740,0.000000,0.000000,20,LOOSE
125,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
126,APAF,55,0.999748,0.000000,0.000000,20,LOOSE
127,APAF,55,0.999628,0.104275,0.104275,20,LOOSE
128,APAF,55,0.999634,0.000000,0.000000,20,LOOSE
129,APAF,55,0.999760,0.000000,0.000000,20,LOOSE
130,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
131,APAF,55,0.999767,0.000000,0.000000,20,LOOSE
132,APAF,55,0.999656,0.000000,0.000000,20,LOOSE
133,APAF,55,0.999661,0.103413,0.103413,20,LOOSE
134,APAF,55,0.999777,0.000000,0.000000,20,LOOSE
135,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
136,APAF,55,0.999784,0.000000,0.000000,20,LOOSE
137,APAF,55,0.999680,0.000000,0.000000,20,LOOSE
138,APAF,55,0.999685,0.000000,0.000000,20,LOOSE
139,APAF,55,0.999793,0.102669,0.102669,20,LOOSE
140,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
141,APAF,55,0.999799,0.000000,0.000000,20,LOOSE
142,APAF,55,0.999703,0.000000,0.000000,20,LOOSE
143,APAF,55,0.999707,0.000000,0.000000,20,LOOSE
144,APAF,55,0.999807,0.000000,0.000000,20,LOOSE
145,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
146,APAF,55,0.999812,0.000000,0.000000,20,LOOSE
147,APAF,55,0.999722,0.101833,0.101833,20,LOOSE
148,APAF,55,0.999726,0.000000,0.000000,20,LOOSE
149,APAF,55,0.999820,0.000000,0.000000,20,LOOSE
150,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
151,APAF,55,0.999825,0.000000,0.000000,20,LOOSE
152,APAF,55,0.999740,0.000000,0.000000,20,LOOSE
153,APAF,55,0.999744,0.000000,0.000000,20,LOOSE
154,APAF,55,0.999831,0.101215,0.101215,20,LOOSE
155,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
156,APAF,55,0.999836,0.000000,0.000000,20,LOOSE
157,APAF,55,0.999757,0.000000,0.000000,20,LOOSE
158,APAF,55,0.999760,0.100908,0.100908,20,LOOSE
159,APAF,55,0.999842,0.000000,0.000000,20,LOOSE
160,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
161,APAF,55,0.999846,0.000000,0.000000,20,LOOSE
162,APAF,55,0.999771,0.000000,0.000000,20,LOOSE
163,APAF,55,0.999774,0.000000,0.000000,20,LOOSE
164,APAF,55,0.999851,0.000000,0.000000,20,LOOSE
165,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
166,APAF,55,0.999855,0.000000,0.000000,20,LOOSE
167,APAF,55,0.999785,0.000000,0.000000,20,LOOSE
168,APAF,55,0.999787,0.000000,0.000000,20,LOOSE
169,APAF,55,0.999860,0.000000,0.000000,20,LOOSE
170,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
171,APAF,55,0.999863,0.000000,0.000000,20,LOOSE
172,APAF,55,0.999797,0.000000,0.000000,20,LOOSE
173,APAF,55,0.999800,0.000000,0.000000,20,LOOSE
174,APAF,55,0.999868,0.000000,0.000000,20,LOOSE
175,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
176,APAF,55,0.999871,0.000000,0.000000,20,LOOSE
177,APAF,55,0.999809,0.000000,0.000000,20,LOOSE
178,APAF,55,0.999811,0.000000,0.000000,20,LOOSE
179,APAF,55,0.999875,0.000000,0.000000,20,LOOSE
180,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
181,APAF,55,0.999878,0.000000,0.000000,20,LOOSE
182,APAF,55,0.999819,0.000000,0.000000,20,LOOSE
183,APAF,55,0.999821,0.099502,0.099502,20,LOOSE
184,APAF,55,0.999882,0.000000,0.000000,20,LOOSE
185,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
186,APAF,55,0.999884,0.000000,0.000000,20,LOOSE
187,APAF,55,0.999828,0.000000,0.000000,20,LOOSE
188,APAF,55,0.999830,0.099305,0.099305,20,LOOSE
189,APAF,55,0.999888,0.000000,0.000000,20,LOOSE
190,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
191,APAF,55,0.999890,0.000000,0.000000,20,LOOSE
192,APAF,55,0.999837,0.000000,0.000000,20,LOOSE
193,APAF,55,0.999839,0.000000,0.000000,20,LOOSE
194,APAF,55,0.999894,0.000000,0.000000,20,LOOSE
195,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
196,APAF,55,0.999896,0.000000,0.000000,20,LOOSE
197,APAF,55,0.999845,0.000000,0.000000,20,LOOSE
198,APAF,55,0.999847,0.000000,0.000000,20,LOOSE
199,APAF,55,0.999899,0.000000,0.000000,20,LOOSE
200,APAF,55,1.000000,0.098912,0.098912,20,LOOSE
201,APAF,55,0.999901,0.000000,0.000000,20,LOOSE
202,APAF,55,0.999853,0.000000,0.000000,20,LOOSE
203,APAF,55,0.999854,0.000000,0.000000,20,LOOSE
204,APAF,55,0.999904,0.000000,0.000000,20,LOOSE
205,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
206,APAF,55,0.999906,0.000000,0.000000,20,LOOSE
207,APAF,55,0.999860,0.000000,0.000000,20,LOOSE
208,APAF,55,0.999861,0.000000,0.000000,20,LOOSE
209,APAF,55,0.999908,0.000000,0.000000,20,LOOSE
210,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
211,APAF,55,0.999910,0.000000,0.000000,20,LOOSE
212,APAF,55,0.999867,0.000000,0.000000,20,LOOSE
213,APAF,55,0.999868,0.000000,0.000000,20,LOOSE
214,APAF,55,0.999913,0.000000,0.000000,20,LOOSE
215,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
216,APAF,55,0.999914,0.000000,0.000000,20,LOOSE
217,APAF,55,0.999873,0.000000,0.000000,20,LOOSE
218,APAF,55,0.999874,0.000000,0.000000,20,LOOSE
219,APAF,55,0.999917,0.000000,0.000000,20,LOOSE
220,APAF,55,1.000000,0.000000,0.000000,20,LOOSE
221,APAF,55,0.999918,0.000000,0.000000,20,LOOSE
222,APAF,55,0.999878,0.000000,0.000000,20,LOOSE
223,APAF,55,0.999879,0.000000,0.000000,20,LOOSE
224,APAF,55,0.999920,0.000000,0.000000,20,LOOSE
