tick,logic,n_tasks,jain_index,max_error_pct,avg_error_pct,ops_saved,apaf_state
1,CLTI,20,0.050000,0.000000,0.000000,80,N/A
2,CLTI,20,0.100000,0.000000,0.000000,80,N/A
3,CLTI,20,0.150000,0.000000,0.000000,80,N/A
4,CLTI,20,0.200000,0.126582,0.042194,80,N/A
5,CLTI,20,0.250000,0.102354,0.025589,80,N/A
6,CLTI,20,0.300000,0.806452,0.244716,80,N/A
7,CLTI,20,0.350000,0.224048,0.056012,80,N/A
8,CLTI,20,0.400000,0.264201,0.066050,80,N/A
9,CLTI,20,0.450000,0.552486,0.212262,80,N/A
10,CLTI,20,0.500000,0.502513,0.193050,80,N/A
11,CLTI,20,0.550000,0.460829,0.201927,80,N/A
12,CLTI,20,0.600000,0.427350,0.198623,80,N/A
13,CLTI,20,0.650000,3.846154,1.168161,80,N/A
14,CLTI,20,0.700000,0.749064,0.297708,80,N/A
15,CLTI,20,0.750000,0.492424,0.211134,80,N/A
16,CLTI,20,0.800000,0.502152,0.208871,80,N/A
17,CLTI,20,0.850000,0.634921,0.295156,80,N/A
18,CLTI,20,0.900000,0.606061,0.297952,80,N/A
19,CLTI,20,0.950000,33.333333,9.172705,80,N/A
20,CLTI,20,1.000000,0.555556,0.138889,80,N/A
21,CLTI,20,0.958696,0.802139,0.200535,80,N/A
22,CLTI,20,0.930769,0.773196,0.193299,80,N/A
23,CLTI,20,0.912069,2.380952,0.844615,80,N/A
24,CLTI,20,0.900000,0.722892,0.180723,80,N/A
25,CLTI,20,0.892857,2.222222,0.730789,80,N/A
26,CLTI,20,0.845000,0.680272,0.170068,80,N/A
27,CLTI,20,0.810000,0.883002,0.220751,80,N/A
28,CLTI,20,0.784000,2.040816,0.779021,80,N/A
29,CLTI,20,0.764545,1.048218,0.262055,80,N/A
30,CLTI,20,0.750000,1.022495,0.255624,80,N/A
31,CLTI,20,0.717164,1.886792,0.671299,80,N/A
32,CLTI,20,0.691892,1.851852,0.707104,80,N/A
33,CLTI,20,0.672222,1.818182,0.693551,80,N/A
34,CLTI,20,0.656818,1.125704,0.281426,80,N/A
35,CLTI,20,0.644737,1.102941,0.275735,80,N/A
36,CLTI,20,0.623077,1.694915,0.739613,80,N/A
37,CLTI,20,0.605752,1.666667,0.726950,80,N/A
38,CLTI,20,0.591803,1.639344,0.714714,80,N/A
39,CLTI,20,0.580534,1.612903,0.702883,80,N/A
40,CLTI,20,0.571429,1.587302,0.734094,80,N/A
41,CLTI,20,0.587762,16.666667,4.889518,80,N/A
42,CLTI,20,0.604110,1.538462,0.670563,80,N/A
43,CLTI,20,0.620470,1.515152,0.701369,80,N/A
44,CLTI,20,0.636842,1.492537,0.691099,80,N/A
45,CLTI,20,0.653226,1.470588,0.720865,80,N/A
46,CLTI,20,0.637349,1.449275,0.710616,80,N/A
47,CLTI,20,0.624011,2.898551,1.068674,80,N/A
48,CLTI,20,0.612766,1.428571,0.697022,80,N/A
49,CLTI,20,0.603266,1.408451,0.687934,80,N/A
50,CLTI,20,0.595238,1.477105,0.716498,80,N/A
51,CLTI,20,0.583184,14.285714,4.278858,80,N/A
52,CLTI,20,0.572881,14.285714,4.270538,80,N/A
53,CLTI,20,0.564056,2.702703,1.069095,80,N/A
54,CLTI,20,0.556489,1.558074,0.722852,80,N/A
55,CLTI,20,0.550000,1.542777,0.714642,80,N/A
56,CLTI,20,0.540690,2.631579,1.075141,80,N/A
57,CLTI,20,0.532623,2.597403,1.062574,80,N/A
58,CLTI,20,0.525625,1.639344,0.730349,80,N/A
59,CLTI,20,0.519552,1.623816,0.722410,80,N/A
60,CLTI,20,0.514286,2.531646,1.035596,80,N/A
61,CLTI,20,0.506948,1.731025,0.745256,80,N/A
62,CLTI,20,0.500521,2.500000,1.054326,80,N/A
63,CLTI,20,0.494888,2.469136,1.076602,80,N/A
64,CLTI,20,0.489952,12.500000,3.885607,80,N/A
65,CLTI,20,0.485632,12.500000,4.187537,80,N/A
66,CLTI,20,0.495000,12.500000,3.875499,80,N/A
67,CLTI,20,0.504382,2.409639,1.048838,80,N/A
68,CLTI,20,0.513778,2.380952,1.070523,80,N/A
69,CLTI,20,0.523187,2.380952,1.067530,80,N/A
70,CLTI,20,0.532609,2.352941,1.057572,80,N/A
71,CLTI,20,0.526200,2.352941,1.054653,80,N/A
72,CLTI,20,0.520482,2.325581,1.044931,80,N/A
73,CLTI,20,0.515377,2.325581,1.073400,80,N/A
74,CLTI,20,0.510821,2.298851,1.063710,80,N/A
75,CLTI,20,0.506757,2.298851,1.091744,80,N/A
76,CLTI,20,0.501389,2.272727,1.051858,80,N/A
77,CLTI,20,0.496566,2.272727,1.079614,80,N/A
78,CLTI,20,0.492233,2.247191,1.070780,80,N/A
79,CLTI,20,0.488341,2.247191,1.068353,80,N/A
80,CLTI,20,0.484848,2.222222,1.059707,80,N/A
81,CLTI,20,0.480307,11.111111,3.835104,80,N/A
82,CLTI,20,0.476204,11.111111,4.110524,80,N/A
83,CLTI,20,0.472497,11.111111,3.854160,80,N/A
84,CLTI,20,0.469149,11.111111,3.851704,80,N/A
85,CLTI,20,0.466129,11.111111,3.843298,80,N/A
86,CLTI,20,0.462250,11.111111,3.870389,80,N/A
87,CLTI,20,0.458727,11.111111,4.140230,80,N/A
88,CLTI,20,0.455529,2.178899,1.082359,80,N/A
89,CLTI,20,0.452629,2.171429,1.080492,80,N/A
90,CLTI,20,0.450000,3.225806,1.375928,80,N/A
91,CLTI,20,0.456505,2.270148,1.099452,80,N/A
92,CLTI,20,0.463020,2.262443,1.097526,80,N/A
93,CLTI,20,0.469544,3.191489,1.389755,80,N/A
94,CLTI,20,0.476078,2.359551,1.116203,80,N/A
95,CLTI,20,0.482620,2.351624,1.114222,80,N/A
96,CLTI,20,0.479002,3.157895,1.375411,80,N/A
97,CLTI,20,0.475683,2.335929,1.104816,80,N/A
98,CLTI,20,0.472638,2.441731,1.131266,80,N/A
99,CLTI,20,0.469847,3.125000,1.362002,80,N/A
100,CLTI,20,0.467290,3.125000,1.360081,80,N/A
101,CLTI,20,0.464104,2.420242,1.120524,80,N/A
102,CLTI,20,0.461170,3.092784,1.348854,80,N/A
103,CLTI,20,0.458470,3.092784,1.374946,80,N/A
104,CLTI,20,0.455987,2.510917,1.137933,80,N/A
105,CLTI,20,0.453704,2.393906,1.108681,80,N/A
106,CLTI,20,0.450883,3.061224,1.362483,80,N/A
107,CLTI,20,0.448277,3.061224,1.388275,80,N/A
108,CLTI,20,0.445872,3.061224,1.386928,80,N/A
109,CLTI,20,0.443652,2.481122,1.125331,80,N/A
110,CLTI,20,0.441606,10.000000,3.903432,80,N/A
111,CLTI,20,0.439095,10.000000,3.902044,80,N/A
112,CLTI,20,0.436769,10.000000,3.900663,80,N/A
113,CLTI,20,0.434615,10.000000,3.641711,80,N/A
114,CLTI,20,0.432623,10.000000,3.640342,80,N/A
115,CLTI,20,0.430782,10.000000,3.888978,80,N/A
116,CLTI,20,0.435751,10.000000,3.887620,80,N/A
117,CLTI,20,0.440728,10.000000,3.886267,80,N/A
118,CLTI,20,0.445711,10.000000,3.629970,80,N/A
119,CLTI,20,0.450700,10.000000,3.903251,80,N/A
120,CLTI,20,0.455696,10.000000,3.901857,80,N/A
121,CLTI,20,0.462445,10.000000,3.874153,80,N/A
122,CLTI,20,0.469231,10.000000,3.899777,80,N/A
123,CLTI,20,0.476054,10.000000,3.898398,80,N/A
124,CLTI,20,0.482915,10.000000,3.671538,80,N/A
125,CLTI,20,0.489812,10.000000,3.889060,80,N/A
126,CLTI,20,0.486994,2.941176,1.414500,80,N/A
127,CLTI,20,0.484354,2.941176,1.387015,80,N/A
128,CLTI,20,0.481882,2.941176,1.412377,80,N/A
129,CLTI,20,0.479568,2.941176,1.411673,80,N/A
130,CLTI,20,0.477401,2.941176,1.410268,80,N/A
131,CLTI,20,0.474848,2.912621,1.402429,80,N/A
132,CLTI,20,0.472451,2.912621,1.427637,80,N/A
133,CLTI,20,0.470202,2.912621,1.400337,80,N/A
134,CLTI,20,0.468092,2.912621,1.399643,80,N/A
135,CLTI,20,0.466113,2.912621,1.424750,80,N/A
136,CLTI,20,0.463791,2.912621,1.424032,80,N/A
137,CLTI,20,0.461608,2.912621,1.423315,80,N/A
138,CLTI,20,0.459556,2.884615,1.441318,80,N/A
139,CLTI,20,0.457627,2.884615,1.414172,80,N/A
140,CLTI,20,0.455814,2.884615,1.413462,80,N/A
141,CLTI,20,0.453697,2.884615,1.412752,80,N/A
142,CLTI,20,0.451703,2.884615,1.412044,80,N/A
143,CLTI,20,0.449824,2.884615,1.411338,80,N/A
144,CLTI,20,0.448055,2.884615,1.410633,80,N/A
145,CLTI,20,0.446391,2.884615,1.435440,80,N/A
146,CLTI,20,0.450465,3.846154,1.675096,80,N/A
147,CLTI,20,0.454544,3.846154,1.674369,80,N/A
148,CLTI,20,0.458626,2.953157,1.452575,80,N/A
149,CLTI,20,0.462714,2.950153,1.451824,80,N/A
150,CLTI,20,0.466805,2.947154,1.451074,80,N/A
151,CLTI,20,0.464757,2.944162,1.450326,80,N/A
152,CLTI,20,0.462821,2.857143,1.424225,80,N/A
153,CLTI,20,0.460989,2.857143,1.423506,80,N/A
154,CLTI,20,0.459256,2.857143,1.422788,80,N/A
155,CLTI,20,0.457619,2.935223,1.448091,80,N/A
156,CLTI,20,0.455730,3.809524,1.685445,80,N/A
157,CLTI,20,0.453941,3.809524,1.684704,80,N/A
158,CLTI,20,0.452246,3.809524,1.683965,80,N/A
159,CLTI,20,0.450642,2.926337,1.439131,80,N/A
160,CLTI,20,0.449123,2.923387,1.438394,80,N/A
161,CLTI,20,0.447377,2.920443,1.437658,80,N/A
162,CLTI,20,0.445720,3.021148,1.462834,80,N/A
163,CLTI,20,0.444149,2.917505,1.436923,80,N/A
